Date,SPY_chg,QQQ_chg,Gold_chg,Oil_chg,DXY_chg,BTC_chg,VIX_chg,SP500_fut_chg,US2Y_chg,US10Y_chg,is_weekend,hour_utc,dow_utc,Ann_CPI,Ann_Employment,Ann_FOMC,Ann_GDP,FED_DELTA,GDP_DELTA,UNEMPLOYMENT_DELTA,INF_YEARLY_DELTA,INF_MONTHLY_DELTA,fed_market_start,fed_market_end,gdp_market_start,gdp_market_end,labor_market_start,labor_market_end,inf_yearly_market_start,inf_yearly_market_end,inf_monthly_market_start,inf_monthly_market_end,FED_DELTA_is_missing,GDP_DELTA_is_missing,UNEMPLOYMENT_DELTA_is_missing,INF_YEARLY_DELTA_is_missing,INF_MONTHLY_DELTA_is_missing
2025-09-27 04:00:00+00:00,,,,,,,,,,,1,4,5,0,0,0,0,-0.0203421169572983,-0.046368497068542,0.0001654580018453,-0.0009999999999905,-0.0008462219735321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 05:00:00+00:00,,,,,,,,,,,1,5,5,0,0,0,0,0.0241859504971166,0.0103547109332708,-0.000340528029838,0.0,0.0008462219735321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 06:00:00+00:00,,,,,,,,,,,1,6,5,0,0,0,0,0.0,-0.0055379843217622,0.0001645606746762,0.0,-0.0008462219735321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 07:00:00+00:00,,,,,,,,,,,1,7,5,0,0,0,0,0.0,0.0131822087012807,1.0509353316479064e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 08:00:00+00:00,,,,,,,,,,,1,8,5,0,0,0,0,0.0,-0.0042494620128792,0.0006028498356016,0.0354999999999989,0.0009529037951239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 09:00:00+00:00,,,,,,,,,,,1,9,5,0,0,0,0,0.0,0.001515872044294,-0.001679681194119,0.0,0.0001137506614981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 10:00:00+00:00,,,,,,,,,,,1,10,5,0,0,0,0,0.0,-0.0016371135573933,0.0027026990969289,0.0,-0.0008410498804778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 11:00:00+00:00,,,,,,,,,,,1,11,5,0,0,0,0,-0.0046934393888875,0.0025212092922686,-0.0013256230946012,0.0009999999999905,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 12:00:00+00:00,,,,,,,,,,,1,12,5,0,0,0,0,-0.0633096037024358,-0.0049210728705304,0.0014288516248086,0.0010000000000047,0.0001134924268768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 13:00:00+00:00,,,,,,,,,,,1,13,5,0,0,0,0,-0.0181286725470357,-0.0023853080354427,-0.0001276727810477,0.0,0.0001479286007821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 14:00:00+00:00,,,,,,,,,,,1,14,5,0,0,0,0,-0.0093821993765885,0.0024354603019816,-0.0006232027418917,-0.0010000000000047,-0.0001128629603215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 15:00:00+00:00,,,,,,,,,,,1,15,5,0,0,0,0,0.0093821993765885,0.0045056015586908,0.0,-0.0009999999999905,4.1192648438936885e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 16:00:00+00:00,,,,,,,,,,,1,16,5,0,0,0,0,0.0060487949924876,0.0103916554444509,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 17:00:00+00:00,,,,,,,,,,,1,17,5,0,0,0,0,0.1028841373524827,-0.0044929848772454,-2.070368645945564e-05,0.0009999999999905,-0.0002301777874862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 18:00:00+00:00,,,,,,,,,,,1,18,5,0,0,0,0,0.0,0.0044929848772454,-0.0003269395829903,0.0,0.0003437629092815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 19:00:00+00:00,,,,,,,,,,,1,19,5,0,0,0,0,0.0,-0.007095642063561,0.0,-0.0009999999999905,0.0001134730496801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 20:00:00+00:00,,,,,,,,,,,1,20,5,0,0,0,0,-0.0060279717177209,0.0023564783568303,-0.0027422783762887,0.0019999999999953,-0.0001134730496801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 21:00:00+00:00,,,,,,,,,,,1,21,5,0,0,0,0,0.0094009450296894,0.0053959100848004,0.0030899216457385,-0.0019999999999953,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 22:00:00+00:00,,,,,,,,,,,1,22,5,0,0,0,0,-0.006033896014248,0.0093162587285462,0.0,0.0,-0.0001135851217952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27 23:00:00+00:00,,,,,,,,,,,1,23,5,0,0,0,0,0.0,0.0279939435290117,-0.0003476432694498,0.0030000000000001,0.0003404193147531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 00:00:00+00:00,,,,,,,,,,,1,0,6,0,0,0,0,-0.0101196635393954,-0.010689760517593,0.0003476432694498,-0.0020000000000095,-0.0002268341929578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 01:00:00+00:00,,,,,,,,,,,1,1,6,0,0,0,0,-0.0047028192310278,0.0063087081693993,-0.0043687179136924,0.0,-0.0002694031969383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 02:00:00+00:00,,,,,,,,,,,1,2,6,0,0,0,0,0.0938815371805077,-0.0041325579900757,0.000552923782493,0.0,0.0019055724430927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 03:00:00+00:00,,,,,,,,,,,1,3,6,0,0,0,0,-0.0218638784505884,-0.0061875458342797,-0.0014528170750764,0.0010000000000047,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 04:00:00+00:00,,,,,,,,,,,1,4,6,0,0,0,0,0.0047028192310278,0.0108364100617563,0.0,-0.0010000000000047,-0.0036980107252304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-28 05:00:00+00:00,,,,,,,,,,,1,5,6,0,0,0,0,-0.088075904058968,0.0029770683422327,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-28 06:00:00+00:00,,,,,,,,,,,1,6,6,0,0,0,0,0.006039829048678,0.0054865807747859,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-28 07:00:00+00:00,,,,,,,,,,,1,7,6,0,0,0,0,0.0094197469197467,0.0048832035088963,0.0005119761466971,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 08:00:00+00:00,,,,,,,,,,,1,8,6,0,0,0,0,-0.0094197469197467,-0.0058872195731538,-0.0001772672199962,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 09:00:00+00:00,,,,,,,,,,,1,9,6,0,0,0,0,0.0,0.0113125638016384,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-28 10:00:00+00:00,,,,,,,,,,,1,10,6,0,0,0,0,0.0,-0.0164141792487839,0.0,0.0010000000000047,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-28 11:00:00+00:00,,,,,,,,,,,1,11,6,0,0,0,0,0.0,0.0215427636717606,-0.0008493712261667,-0.0010000000000047,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 12:00:00+00:00,,,,,,,,,,,1,12,6,0,0,0,0,0.0,-0.003587090339181,-0.0006976958542139,0.0375000000000085,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 13:00:00+00:00,,,,,,,,,,,1,13,6,0,0,0,0,-0.006039829048678,-0.0098483667134416,0.002375104409495,-0.0225000000000079,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 14:00:00+00:00,,,,,,,,,,,1,14,6,0,0,0,0,-0.0060457708382024,0.0003521305510503,-0.0024425989252563,0.0225000000000079,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 15:00:00+00:00,,,,,,,,,,,1,15,6,0,0,0,0,0.0,1.0868866652913312e-05,0.0009770395701025,-0.0450000000000017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 16:00:00+00:00,,,,,,,,,,,1,16,6,0,0,0,0,0.0,-0.0184650157589771,0.0003291630637107,0.0,-0.0008321520656835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 17:00:00+00:00,,,,,,,,,,,1,17,6,0,0,0,0,0.0,0.0041776504704955,-0.0001578148081904,0.0224999999999937,0.0001622478560818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 18:00:00+00:00,,,,,,,,,,,1,18,6,0,0,0,0,0.0147259359803939,0.014285100098121,-0.0009412852558057,-0.0214999999999889,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 19:00:00+00:00,,,,,,,,,,,1,19,6,0,0,0,0,0.0,-0.0087479061870965,0.0004768717215171,0.0214999999999889,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 20:00:00+00:00,,,,,,,,,,,1,20,6,0,0,0,0,0.0,0.0118725465737554,-0.0009971206958141,-0.0204999999999984,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 21:00:00+00:00,,,,,,,,,,,1,21,6,0,0,0,0,-0.0100184162803707,0.0032996213528093,0.000520248974297,0.0204999999999984,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 22:00:00+00:00,,,,,,,,,,,1,22,6,0,0,0,0,0.0,0.0585697903121911,0.0007805200207826,-0.0224999999999937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28 23:00:00+00:00,,,,,,,,,,,1,23,6,0,0,0,0,0.0,-0.0043023962516031,0.0001569569524377,0.0245000000000032,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 00:00:00+00:00,,,,,,,,,,,0,0,0,0,0,0,0,-0.0213880018686616,0.0063294340089044,0.0001616230907757,-0.0685000000000002,-0.0001148207288395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 01:00:00+00:00,,,,,,,,,,,0,1,0,0,0,0,0,-0.0196023244143361,0.0140184074514166,-0.0016091936180373,0.0204999999999984,-0.0003296198424891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 02:00:00+00:00,,,,,,,,,,,0,2,0,0,0,0,0,-0.1069957448758422,-0.0154246827393933,0.0009869652755583,-0.0225000000000079,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 03:00:00+00:00,,,,,,,,,,,0,3,0,0,0,0,0,0.0,-0.0032966428934599,-0.0035577255406309,0.0245000000000032,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 04:00:00+00:00,,,,,,,,,,,0,4,0,0,0,0,0,0.0625897765141765,0.0055442285317752,0.0012524657920351,-0.0224999999999937,0.0010957733356065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 05:00:00+00:00,,,,,,,,,,,0,5,0,0,0,0,0,0.0,0.0169247801733689,0.0001608257720846,-0.0020000000000095,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 06:00:00+00:00,,,,,,,,,,,0,6,0,0,0,0,0,0.0,-0.0001137453257484,-0.0016235268935105,0.0245000000000032,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 07:00:00+00:00,,,,,,,,,,,0,7,0,0,0,0,0,0.0,-0.0015992117563001,0.0005541067038592,-0.0224999999999937,0.001472031403324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 08:00:00+00:00,,,,,,,,,,,0,8,0,0,0,0,0,-0.0047028192310278,0.0072735707883282,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 09:00:00+00:00,,,,,,,,,,,0,9,0,0,0,0,0,-0.0060709685631401,-0.0028973347076828,-2.313003150788973e-06,0.0215000000000031,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 10:00:00+00:00,,,,,,,,,,,0,10,0,0,0,0,0,0.0047028192310278,-0.0049188296780471,-0.0012926447340078,-0.0235000000000127,-0.0004906771344508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 11:00:00+00:00,,,,,,,,,,,0,11,0,0,0,0,0,0.0,-0.005277740814634,0.0,0.0215000000000031,-0.0015985795575801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 12:00:00+00:00,,,,,,,,,,,0,12,0,0,0,0,0,0.0,0.0016155188582445,-0.0003052884184739,-0.0224999999999937,0.0003892387615849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 13:00:00+00:00,,,,,,,,,,,0,13,0,0,0,0,0,0.0094095309755601,-0.0051990753902799,-0.0069447577415644,0.0224999999999937,-0.0036040589772454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 14:00:00+00:00,,,,,,,,,,,0,14,0,0,0,0,0,0.0,-0.0084711841108457,0.0,-0.0174999999999982,2.73884628398946e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-29 15:00:00+00:00,,,,,,,,,,,0,15,0,0,0,0,0,0.0094197469197467,-0.0201473209733933,0.0,0.0174999999999982,-2.73884628398946e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-29 16:00:00+00:00,,,,,,,,,,,0,16,0,0,0,0,0,0.0,0.008350808878319,0.0,-0.0204999999999984,-0.0006104808725524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-29 17:00:00+00:00,,,,,,,,,,,0,17,0,0,0,0,0,0.0,0.0042314915142327,0.0,0.0225000000000079,-0.0009611181221629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-29 18:00:00+00:00,,,,,,,,,,,0,18,0,0,0,0,0,0.0,0.0006962744239586,0.0,-0.0245000000000032,0.0011391532633382,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-29 19:00:00+00:00,,,,,,,,,,,0,19,0,0,0,0,0,-0.0047122272197235,0.0,0.0,0.0224999999999937,-0.0014381929215403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-29 20:00:00+00:00,,,,,,,,,,,0,20,0,0,0,0,0,0.0141508324916621,0.0029266127031064,-0.0014584417439635,-0.0224999999999937,0.0005380667892183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29 21:00:00+00:00,,,,,,,,,,,0,21,0,0,0,0,0,0.0,0.0057185398614194,0.0,0.0275000000000034,0.0006695361071251,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-29 22:00:00+00:00,,,,,,,,,,,0,22,0,0,0,0,0,0.0094575203125657,0.0014937627584998,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-29 23:00:00+00:00,,,,,,,,,,,0,23,0,0,0,0,0,-0.0182489887120809,-0.0059848856043629,0.0,0.0049999999999954,0.0005756334935824,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-30 00:00:00+00:00,,,,,,,,,,,0,0,1,0,0,0,0,0.0195489652962521,-0.0047593865679544,-0.0068255755072783,-0.0019999999999953,-0.00097323600977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 01:00:00+00:00,,,,,,,,,,,0,1,1,0,0,0,0,-0.0195489652962521,0.0016344860359538,-0.0013574596957681,0.0009999999999905,-0.0012770415164595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 02:00:00+00:00,,,,,,,,,,,0,2,1,0,0,0,0,0.0,0.0037739460063761,0.0087284849912805,-0.0019999999999953,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 03:00:00+00:00,,,,,,,,,,,0,3,1,0,0,0,0,0.0,0.0018170923344911,0.0,0.0,-0.0012668506361137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-30 04:00:00+00:00,,,,,,,,,,,0,4,1,0,0,0,0,-0.0094575203125657,-0.0004648200733612,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-30 05:00:00+00:00,,,,,,,,,,,0,5,1,0,0,0,0,0.0284295339516233,-0.0002232205893051,0.0,0.0010000000000047,0.000676513644322,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-30 06:00:00+00:00,,,,,,,,,,,0,6,1,0,0,0,0,-0.0094955213699989,0.0016399634733375,0.0,0.0064999999999884,-0.0003556084568856,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-30 07:00:00+00:00,,,,,,,,,,,0,7,1,0,0,0,0,-0.0369244582606214,-0.0006047398716333,0.0,0.0,0.0004739097678623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-30 08:00:00+00:00,,,,,,,,,,,0,8,1,0,0,0,0,0.0047406211952463,0.0011773940345136,0.0,0.0,-0.0003552560201853,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-30 09:00:00+00:00,,,,,,,,,,,0,9,1,0,0,0,0,0.0,-0.0011773940345136,0.0,0.0,0.0002369547092087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-30 10:00:00+00:00,,,,,,,,,,,0,10,1,0,0,0,0,-0.0142076203573147,0.0018315018314751,0.0,0.0,-0.0002369547092087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-30 11:00:00+00:00,,,,,,,,,,,0,11,1,0,0,0,0,-0.0985129436226479,-0.0010551919614982,0.0,0.0,0.0002369547092087,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-30 12:00:00+00:00,,,,,,,,,,,0,12,1,0,0,0,0,0.004731128088256,0.0064930081136225,0.0,0.0030000000000001,0.0011293252671009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-09-30 13:00:00+00:00,,,,,,,,,,,0,13,1,0,0,0,0,-0.0872745153436405,-0.0045560047918371,-0.0014298892988904,-0.0039999999999906,-0.0001168162268356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 14:00:00+00:00,,,,,,,,,,,0,14,1,0,0,0,0,0.0,0.0225899609903592,-0.0010260884582891,0.0039999999999906,-0.0001393560144293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 15:00:00+00:00,,,,,,,,,,,0,15,1,0,0,0,0,0.0118819933212535,-0.0047756391730899,0.0047959968593858,-0.0009999999999905,0.0008637917904223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 16:00:00+00:00,,,,,,,,,,,0,16,1,0,0,0,0,-0.059623940094788,-0.0067287724201605,0.0025391630539104,0.0,-0.0005547593731165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 17:00:00+00:00,,,,,,,,,,,0,17,1,0,0,0,0,-0.2510999489772203,0.005175297669183,0.0001113121404614,0.0,0.0027787265455145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 18:00:00+00:00,,,,,,,,,,,0,18,1,0,0,0,0,-0.1670442846913431,0.0019745550343799,0.0011655207410257,0.0,-0.0002310766698343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 19:00:00+00:00,,,,,,,,,,,0,19,1,0,0,0,0,-0.1765044909300108,0.0013134389061235,-0.0008408692238646,-0.0675000000000096,-0.0028122041891407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 20:00:00+00:00,,,,,,,,,,,0,20,1,0,0,0,0,0.0757695257199735,-0.006224779556561,-0.0002382943931564,0.0010000000000047,0.0014795137779799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 21:00:00+00:00,,,,,,,,,,,0,21,1,0,0,0,0,-0.1182470267950002,-0.0110087464446451,0.0003974289003423,-0.0010000000000047,-0.0018508915968027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 22:00:00+00:00,,,,,,,,,,,0,22,1,0,0,0,0,0.060754388626794,0.0098718085972393,0.0008237966021624,0.0,-0.0008904054504341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30 23:00:00+00:00,,,,,,,,,,,0,23,1,0,0,0,0,-0.0269636802772978,0.0064381087450868,0.0008958249349575,0.0,0.0013777348851107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 00:00:00+00:00,,,,,,,,,,,0,0,2,0,0,0,0,-0.075550144926737,-0.0060009832861993,-0.0014506586148002,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 01:00:00+00:00,,,,,,,,,,,0,1,2,0,0,0,0,0.0380907360601732,-0.002525489533582,0.0004886408147228,0.0,0.0005618621717786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 02:00:00+00:00,,,,,,,,,,,0,2,2,0,0,0,0,0.0377141593319478,0.0084343175740997,-0.0030776208741229,0.0010000000000047,-0.0002328311108499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 03:00:00+00:00,,,,,,,,,,,0,3,2,0,0,0,0,0.1071570351239081,-0.003812175134314,0.0005721519104753,0.0,0.000465206137278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 04:00:00+00:00,,,,,,,,,,,0,4,2,0,0,0,0,-0.0117610398708016,-0.0055544927959658,0.0017103878796405,0.0,-0.0006945946537371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 05:00:00+00:00,,,,,,,,,,,0,5,2,0,0,0,0,-0.0847873248863315,0.0037351389654247,-0.0005288275138326,0.0,-0.001088848561153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 06:00:00+00:00,,,,,,,,,,,0,6,2,0,0,0,0,-0.0358348119542171,-0.0025836548303459,0.0,0.0,0.0001187498608459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-10-01 07:00:00+00:00,,,,,,,,,,,0,7,2,0,0,0,0,0.0,0.0017704340480406,0.0,0.0,0.0002371457727576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-10-01 08:00:00+00:00,,,,,,,,,,,0,8,2,0,0,0,0,0.0178816783480399,-0.0854272250175967,-0.0004411629296612,0.0010000000000047,-0.0002371457727576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 09:00:00+00:00,,,,,,,,,,,0,9,2,0,0,0,0,0.0110981078594605,-0.0301422010076635,0.0022548633930341,0.0,0.0003555420361607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 10:00:00+00:00,,,,,,,,,,,0,10,2,0,0,0,0,0.010207168498951,0.0101078735459054,-0.0046144293737313,-0.0010000000000047,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 11:00:00+00:00,,,,,,,,,,,0,11,2,0,0,0,0,-0.0281565940352663,0.0148619389160131,-0.00731658169083,-0.0019999999999953,-0.000118396263403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 12:00:00+00:00,,,,,,,,,,,0,12,2,0,0,0,0,-0.0651309474838939,0.0008504428607807,0.0034546072795649,0.0,-0.000118513953538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 13:00:00+00:00,,,,,,,,,,,0,13,2,0,0,0,0,-0.3678120949203887,-0.0034527003047628,0.0036273077318753,0.0,-0.000356249758795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 14:00:00+00:00,,,,,,,,,,,0,14,2,0,0,0,0,-0.0882507658364417,0.0203907874517454,0.0010998907004449,0.0234999999999985,0.0001188680787294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 15:00:00+00:00,,,,,,,,,,,0,15,2,0,0,0,0,0.0611027227516309,-0.0175906778630263,0.0064282848090471,0.0224999999999937,-0.0001188680787294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 16:00:00+00:00,,,,,,,,,,,0,16,2,0,0,0,0,0.1207987778528263,-0.0023435729030154,-0.0047103498873326,0.0010000000000047,-0.0001189864732253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 17:00:00+00:00,,,,,,,,,,,0,17,2,0,0,0,0,0.0065180503630237,0.000518132628855,0.0051646904539239,0.0,-0.0048227111182228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 18:00:00+00:00,,,,,,,,,,,0,18,2,0,0,0,0,0.0984153533511857,0.0008656644387627,0.0014805812499787,0.0084999999999979,0.0002390848390234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 19:00:00+00:00,,,,,,,,,,,0,19,2,0,0,0,0,-0.0233100045817451,-0.0007302330372027,0.0004423145617096,0.0,-1.9783698220976476e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 20:00:00+00:00,,,,,,,,,,,0,20,2,0,0,0,0,-0.0181508678922988,-0.0129603935418742,0.0003237958022737,-0.0010000000000047,0.003489754363656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 21:00:00+00:00,,,,,,,,,,,0,21,2,0,0,0,0,-0.0692417977253221,-0.0068567961165229,0.0001754772933395,0.0750000000000028,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 22:00:00+00:00,,,,,,,,,,,0,22,2,0,0,0,0,-0.0596228179948532,-0.0015718796381207,0.0019987453741805,-0.0074999999999931,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01 23:00:00+00:00,,,,,,,,,,,0,23,2,0,0,0,0,-0.0085274791920006,0.0009548569528874,-0.001115625391904,0.0,0.0015888918457847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-02 00:00:00+00:00,,,,,,,,,,,0,0,3,0,0,0,0,0.0088951294832106,-0.0001217730150813,0.001784383483482,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-02 01:00:00+00:00,,,,,,,,,,,0,1,3,0,0,0,0,-0.0038176002235097,-0.0013590865457189,0.0002957121734823,0.0,0.0003796120912227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-02 02:00:00+00:00,,,,,,,,,,,0,2,3,0,0,0,0,-0.1432679923378721,0.0033394439875564,0.0015771315919153,0.0084999999999979,0.0009842519685179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-02 03:00:00+00:00,,,,,,,,,,,0,3,3,0,0,0,0,0.0085530169305805,0.0008369002274832,-0.0009837633297422,-0.0010000000000047,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-02 04:00:00+00:00,,,,,,,,,,,0,4,3,0,0,0,0,-0.0277551012076138,-0.0008369002274832,-0.0001060307629501,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-02 05:00:00+00:00,,,,,,,,,,,0,5,3,0,0,0,0,-0.0127848549975588,0.0122952098049751,0.0012674484310934,0.0,-0.0001167920848956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
